Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),LOWER_ZONE:Zone Total Internal Total Heat Gain [J](Hourly),UPPER_ZONE:Zone Total Internal Total Heat Gain [J](Hourly),LOWER_ZONE:Zone People Number Of Occupants [](Hourly),LOWER_ZONE:Zone People Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Lights Electric Consumption [J](Hourly),LOWER_ZONE:Zone Lights Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Electric Equipment Electric Consumption [J](Hourly),LOWER_ZONE:Zone Electric Equipment Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Transmitted Solar Energy[J](Hourly),UPPER_ZONE:Zone Transmitted Solar Energy[J](Hourly),LOWER_ZONE:Zone Mean Air Temperature [C](Hourly),LOWER_ZONE:Zone Operative Temperature [C](Hourly),LOWER_ZONE:Zone Air Balance Surface Convection Rate [W](Hourly),UPPER_ZONE:Zone Mean Air Temperature [C](Hourly),UPPER_ZONE:Zone Operative Temperature [C](Hourly),UPPER_ZONE:Zone Air Balance Surface Convection Rate [W](Hourly),LOWER_ZONE:Zone Infiltration Air Change Rate [ach](Hourly),UPPER_ZONE:Zone Infiltration Air Change Rate [ach](Hourly),LOWER_ZONE:Zone Ventilation Total Heat Loss [J](Hourly),LOWER_ZONE:Zone Ventilation Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Ventilation Air Change Rate [ach](Hourly),LOWER_ZONE:Zone/Sys Sensible Heating Energy [J](Hourly),LOWER_ZONE:Zone/Sys Sensible Cooling Energy [J](Hourly),UPPER_ZONE:Zone/Sys Sensible Heating Energy [J](Hourly),UPPER_ZONE:Zone/Sys Sensible Cooling Energy [J](Hourly),PV_SURFACE:PV Generator DC Energy [J](Hourly),WT1:Wind Turbine Electric Energy Produced [J](Hourly),WT2:Wind Turbine Electric Energy Produced [J](Hourly) 
 10/15  23:00:00,9.625,0,0,0,0,0,0,0,0,0,0,0,19.63678299,20.18472678,325.5778381,19.16661538,19.64480518,173.7442535,0.517609958,0.516814462,0,0,0,0,0,0,0,0,0,0
 10/15  24:00:00,10.625,1.3125,0,0,0,0,0,0,0,0,0,0,19.54314858,20.04872812,293.3193096,19.09150229,19.53264911,155.2175718,0.51572375,0.514959266,0,0,0,0,0,0,0,0,0,0
 10/16  01:00:00,9.75,1.725,0,0,0,0,0,0,0,0,0,0,19.2903664,19.80200514,289.0656058,18.83405448,19.28310364,151.9232192,0.516818849,0.516041395,0,0,0,0,0,0,0,0,0,0
 10/16  02:00:00,9,1.875,0,0,0,0,0,0,0,0,0,0,18.94227526,19.48969628,322.312387,18.5049178,18.98433303,172.5129582,0.517559592,0.516812202,0,0,0,0,0,0,0,0,0,0
 10/16  03:00:00,9,2.1,0,0,0,0,0,0,0,0,0,0,18.76532904,19.30395696,315.2291631,18.33612646,18.80719821,166.7543084,0.5172695,0.516535612,0,0,0,0,0,0,0,0,0,0
 10/16  04:00:00,9,1.725,0,0,0,0,0,0,0,0,0,0,18.59100911,19.12589221,312.5051961,18.15978396,18.62927075,166.2959085,0.516974836,0.516236804,0,0,0,0,0,0,0,0,0,0
 10/16  05:00:00,9,0.5625,0,0,0,0,0,0,0,0,0,0,18.46555163,18.99667453,311.0553104,18.05791426,18.52213813,166.7240433,0.516760334,0.516063774,0,0,0,0,0,0,0,0,0,0
 10/16  06:00:00,9,1.625,0,0,0,0,0,0,0,0,0,0,21.14148226,20.53860556,-422.3128813,18.05270934,18.51999785,170.345634,0.521548482,0.516122366,0,0,0,2995074.827,0,0,0,0,0,0
 10/16  07:00:00,9,1.9125,0,0,0,0,0,0,0,0,140859.646,195528.808,21.00000276,20.57289979,-302.4621702,18.09131233,18.56323722,174.6875088,0.521214639,0.516126491,0,0,0,2521057.416,0,0,0,115120.7456,0,0
 10/16  08:00:00,12.125,0.5625,0,0,0,0,0,0,0,0,657766.2553,879052.9456,21,20.7496793,-170.7442351,18.73780844,19.1437073,161.8853488,0.515599699,0.511699918,0,0,0,1677686.577,0,0,0,751667.8206,0,0
 10/16  09:00:00,15.25,1.3125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1094062.907,1374310.781,23.51613821,22.56612692,-625.0912338,19.72429632,20.0753496,140.4925112,0.514672381,0.508182865,1183826.088,0,0.771982353,0,415019.1202,0,0,1517045.294,0,0
 10/16  10:00:00,16.625,2.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1441201.849,1783727.153,23.99999797,23.07379986,-642.3775022,20.56877723,20.80143406,93.27336684,0.51271925,0.506972406,1322564.434,0,0.769052755,0,1874851.051,0,0,2177025.045,0,0
 10/16  11:00:00,17.625,3.4125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1761606.111,2140474.456,24,23.26839973,-473.4380708,21.14605015,21.35292056,84.70048361,0.510887633,0.506130108,1383292.448,0,0.766305424,0,2778122.078,0,0,2599203.945,0,0
 10/16  12:00:00,18,4.225,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2033997.027,2422983.628,23.79563165,23.3158536,-290.3483592,21.5845456,21.79134942,83.48644036,0.510100757,0.506395207,1483856.261,0,1.527838757,0,2883186.571,0,0,2745004.36,6122074.813,0
 10/16  13:00:00,19.875,3.975,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1946571.86,4828704.894,23.99999999,23.65265562,-195.2279862,22.81746266,23.0872297,157.025227,0.507194671,0.505259212,1071420.722,0,0.760766168,0,4449840.487,0,0,2780563.998,2798251.59,0
 10/16  14:00:00,22.25,3.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1780577.183,5209925.593,24,23.85116678,-81.9250006,24.19887467,24.27196501,72.62071705,0.502984228,0.503416288,466553.9103,0,0.754450718,0,5554846.783,0,0,2501561.312,0,0
 10/16  15:00:00,23.625,4.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2642680.404,3709048.793,24,24.03100225,-2.462524791,24.34332419,24.34443487,15.78674855,0.50058371,0.501252812,229729.2456,0,0.750850065,0,6238719.602,0,0,1985040.131,14249524.57,6750000
 10/16  16:00:00,22.75,3.85,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4377363.855,3556823.044,24,24.30419265,136.2105625,24.51394584,24.54195377,31.16688973,0.502123763,0.503073918,176551.7387,0,0.753160065,0,6485550.745,0,0,1239219.807,3254071.72,0
 10/16  17:00:00,20.125,3.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,6378124.105,4502465.186,23.9135839,24.58286108,380.5961319,24.5788984,24.78175326,115.3875188,0.506697678,0.507903765,528594.8694,113803.7556,1.709447613,0,5862366.474,0,0,496355.4572,0,0
 10/16  18:00:00,18.375,4.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,680904.9608,785720.0574,23.99987353,23.89003196,-66.34619079,23.5299063,23.5104373,-30.95247602,0.509887652,0.509129128,1149360.663,0,0.764805503,0,4573716.888,0,0,29551.7769,0,0
 10/16  19:00:00,18,2.475,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,0,0,24,23.71782134,-161.6203784,22.34403978,22.54996863,47.91285102,0.510265267,0.507473971,1184263.454,0,0.765371906,0,4018274.789,0,0,0,0,0
 10/16  20:00:00,18,0.5625,0,0,0,0,0,0,0,0,0,0,22.92297726,22.93851089,-20.60232098,21.96161108,22.1653373,52.73342358,0.508749978,0.507143508,0,0,0,0,0,0,0,0,0,0
 10/16  21:00:00,17.375,1.9375,0,0,0,0,0,0,0,0,0,0,21.94854402,22.23013516,130.5977283,21.55881058,21.79344039,62.18813951,0.507856783,0.507228465,0,0,0,0,0,0,0,0,0,0
 10/16  22:00:00,15.125,2.1,0,0,0,0,0,0,0,0,0,0,21.42589164,21.76388653,160.4388666,21.01205503,21.30862675,82.08644732,0.510886531,0.510204305,0,0,0,0,0,0,0,0,0,0
 10/16  23:00:00,14,1.5,0,0,0,0,0,0,0,0,0,0,20.90319745,21.30377492,210.6737952,20.50774729,20.8574915,110.9014742,0.511974245,0.511316978,0,0,0,0,0,0,0,0,0,0
 10/16  24:00:00,14,0.5625,0,0,0,0,0,0,0,0,0,0,20.69554532,21.09079389,209.1055088,20.31894184,20.66290826,110.3116169,0.511630591,0.511003459,0,0,0,0,0,0,0,0,0,0
 10/17  01:00:00,13.375,0,0,0,0,0,0,0,0,0,0,0,20.44782475,20.8525228,212.8583923,20.07992609,20.43170198,111.6837036,0.512290025,0.511675188,0,0,0,0,0,0,0,0,0,0
 10/17  02:00:00,11.75,1.3125,0,0,0,0,0,0,0,0,0,0,20.03156318,20.48237778,241.6916261,19.64711925,20.04160843,126.2338037,0.514452645,0.513804401,0,0,0,0,0,0,0,0,0,0
 10/17  03:00:00,11,0.7875,0,0,0,0,0,0,0,0,0,0,19.65921507,20.14872016,276.83475,19.27725134,19.70612887,148.0859804,0.515201288,0.51455512,0,0,0,0,0,0,0,0,0,0
 10/17  04:00:00,11,1.3125,0,0,0,0,0,0,0,0,0,0,19.48388233,19.96415392,269.9890662,19.10778191,19.52770909,142.8158087,0.514891062,0.514254868,0,0,0,0,0,0,0,0,0,0
 10/17  05:00:00,11,0.7875,0,0,0,0,0,0,0,0,0,0,19.3179443,19.7957017,268.9670201,18.94685969,19.36493239,143.621961,0.514597792,0.513970207,0,0,0,0,0,0,0,0,0,0
 10/17  06:00:00,11,1.3125,0,0,0,0,0,0,0,0,0,0,21.10991292,20.78892327,-228.8790396,18.88362131,19.30024176,144.3193035,0.517861694,0.513971144,0,0,0,2041966.064,0,0,0,0,0,0
 10/17  07:00:00,11,2.4125,0,0,0,0,0,0,0,0,134708.2488,187226.0229,21.00000105,20.75567388,-181.760265,18.84741873,19.26978468,147.6153339,0.517605457,0.513848117,0,0,0,1838241.697,0,0,0,110123.4247,0,0
 10/17  08:00:00,14.125,0.975,0,0,0,0,0,0,0,0,678559.2626,920166.853,21,20.94091855,-73.83915202,19.45370798,19.83174386,147.0086166,0.512159719,0.509494006,0,0,0,1083038.978,0,0,0,731857.8442,0,0
 10/17  09:00:00,16.625,1.3125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1135289.407,1522873.55,23.68055003,22.82046931,-541.8191524,20.48986105,20.78742605,114.1416451,0.51239088,0.506948297,1198838.76,0,0.768560217,0,1374973.242,0,0,1410706.448,0,0
 10/17  10:00:00,18.25,2.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1547340.088,2008511.969,24,23.26265157,-476.5994779,21.32263356,21.52626095,82.5450779,0.509810446,0.505337828,1208420.009,0,0.764689698,0,2935018.175,0,0,2011738.918,0,0
 10/17  11:00:00,20.25,4.35,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1857942.542,2354783.085,24,23.47491102,-303.7300366,22.09327808,22.22323843,61.0982257,0.506320496,0.503187023,902744.8511,0,0.75945495,0,4170962.708,0,0,2480382.985,7764035.511,6750000
 10/17  12:00:00,20.375,5.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2093368.17,2634716.688,23.90334548,23.57058165,-177.0549655,22.59352923,22.70225075,49.09099967,0.506138983,0.50399277,1012661.487,0,1.706912978,0,4020423.966,0,0,2638539.028,17936805.22,27000000
 10/17  13:00:00,20,4.7875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2005918.134,4775935.335,23.99991597,23.78848416,-119.8371668,23.42675794,23.64957436,121.019493,0.507002918,0.506112885,797224.8607,0,0.760478549,0,4865298.079,0,0,2399367.924,14885613.1,6750000
 10/17  14:00:00,20.625,4.6,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1893678.705,5067538.413,24,23.93385204,-49.53764302,24.41282958,24.50533942,74.83640314,0.505687523,0.506479333,783500.5739,0,0.758505523,0,5197517.032,0,0,2284310.5,13146081.47,0
 10/17  15:00:00,19.75,4.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2455835.918,3531933.066,23.89589982,23.94525024,-13.03501576,24.08322581,24.18418106,49.99036839,0.507287751,0.50768444,683790.2543,64068.90644,1.520748264,0,4426420.714,0,0,1862195.552,16084334.47,13500000
 10/17  16:00:00,19,4.1625,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4183835.798,3479896.895,23.99985449,24.26041154,100.8814154,24.00283604,24.21041871,97.08145705,0.508552347,0.508634126,885772.6233,0,0.762802614,0,5360562.628,0,0,1234918.122,6367882.204,0
 10/17  17:00:00,18.375,3.6,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,7577598.322,5310982.906,23.99999992,24.80321379,492.7597708,24.61046346,24.96054902,192.3203853,0.509834541,0.510931527,914134.8495,0,0.764725839,0,6485564.499,0,0,525097.6079,0,0
 10/17  18:00:00,16.75,4.5375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,836330.1799,960745.6112,23.57859932,23.66128566,16.05974142,23.56515512,23.54842028,-34.05620622,0.512095267,0.5121136,1276275.913,0,2.290958843,225407.3269,3008660.458,0,0,29776.56276,10967966.48,6750000
 10/17  19:00:00,15.375,4.6625,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,0,0,23.99999998,23.61259725,-239.4012636,21.85410422,22.14386241,78.13144781,0.514907318,0.511245924,1664384.553,0,0.772334747,0,3003816.524,0,0,0,14000503.54,0
 10/17  20:00:00,15.625,3.9,0,0,0,0,0,0,0,0,0,0,22.51474038,22.5774969,-6.074437955,21.43180915,21.73148504,92.56592772,0.512243805,0.510412591,0,0,0,0,0,0,0,0,2546356.435,0
 10/17  21:00:00,15.375,3.2875,0,0,0,0,0,0,0,0,0,0,21.47533159,21.84098788,187.0650925,21.12044181,21.42663182,92.0395571,0.510549459,0.509977768,0,0,0,0,0,0,0,0,0,0
 10/17  22:00:00,15,4.0375,0,0,0,0,0,0,0,0,0,0,21.18394228,21.55016839,187.3429613,20.81782101,21.13721477,98.79233868,0.5107177,0.510118197,0,0,0,0,0,0,0,0,5942504.415,0
 10/17  23:00:00,14.375,3.0375,0,0,0,0,0,0,0,0,0,0,20.9109732,21.28975632,194.6709514,20.56218525,20.89215905,102.6683708,0.511359089,0.510783956,0,0,0,0,0,0,0,0,0,0
 10/17  24:00:00,12.75,1.725,0,0,0,0,0,0,0,0,0,0,20.50298997,20.92922115,224.6794415,20.15737927,20.52877276,118.1680863,0.513515433,0.512939979,0,0,0,0,0,0,0,0,0,0
 10/18  01:00:00,12,1.5,0,0,0,0,0,0,0,0,0,0,20.11792598,20.57969826,255.3243135,19.76956705,20.17281761,135.7184133,0.514187282,0.513603889,0,0,0,0,0,0,0,0,0,0
 10/18  02:00:00,12.625,2.1875,0,0,0,0,0,0,0,0,0,0,19.99223031,20.43240987,242.6291748,19.6469326,20.03180852,128.9978585,0.5128644,0.512286567,0,0,0,0,0,0,0,0,0,0
 10/18  03:00:00,12.375,1.9125,0,0,0,0,0,0,0,0,0,0,19.86386875,20.29501456,231.7825273,19.524086,19.90142149,123.1828312,0.513097869,0.512528618,0,0,0,0,0,0,0,0,0,0
 10/18  04:00:00,12,2.1875,0,0,0,0,0,0,0,0,0,0,19.65403095,20.10044792,245.0455059,19.32687383,19.71560615,130.433355,0.51340939,0.512861189,0,0,0,0,0,0,0,0,0,0
 10/18  05:00:00,12,2.2875,0,0,0,0,0,0,0,0,0,0,19.5247668,19.96672814,242.225632,19.20152345,19.58672672,129.2137883,0.513186275,0.512644717,0,0,0,0,0,0,0,0,0,0
 10/18  06:00:00,11.375,0.7875,0,0,0,0,0,0,0,0,0,0,21.08874888,20.8253833,-190.1272446,19.08901936,19.48974072,137.6841904,0.517146885,0.513645598,0,0,0,1877663.109,0,0,0,0,0,0
 10/18  07:00:00,10.375,0,0,0,0,0,0,0,0,0,125422.5588,173747.7422,21.00000078,20.7901615,-165.1403404,18.92649513,19.36293486,155.3876953,0.518677627,0.515028487,0,0,0,1861709.094,0,0,0,105061.0746,0,0
 10/18  08:00:00,12.5,0,0,0,0,0,0,0,0,0,633348.1072,845644.6323,21,20.93385805,-86.01448577,19.34916825,19.75789649,160.0565665,0.514944016,0.512062589,0,0,0,1326762.256,0,0,0,738278.9439,0,0
 10/18  09:00:00,15.25,0,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1120581.475,1434258.85,23.59332464,22.76896631,-525.4493503,20.25094854,20.61842958,147.7389782,0.51476829,0.509018252,1380139.966,0,0.772126212,0,841563.23,0,0,1471807.622,0,0
 10/18  10:00:00,16.625,1.9375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1522324.526,1944785.547,23.99999571,23.25076126,-492.8919654,21.07585876,21.33473364,102.3072396,0.512660624,0.507718205,1529782.654,0,0.76896482,0,2400083.371,0,0,2106706.374,0,0
 10/18  11:00:00,17,2.7875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1831666.671,2310982.992,24,23.4087072,-363.7442989,21.55803842,21.80167964,94.52447563,0.511984122,0.507885365,1509025.915,0,0.767950102,0,2985200.543,0,0,2472915.601,0,0
 10/18  12:00:00,17.625,3.5375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1939885.485,2247863.659,23.80678977,23.42543431,-227.2975288,21.84372994,22.08009585,91.89197949,0.510685199,0.507402954,1504780.501,0,1.528413368,0,2936959.428,0,0,2767732.752,0,0
 10/18  13:00:00,18,5.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1962720.686,4858837.213,23.99931148,23.72511924,-161.9820997,22.82718161,23.21116988,191.7972775,0.510606739,0.508669682,1135606.8,0,0.765884097,0,3909234.637,0,0,2718200.149,18485842.99,13500000
 10/18  14:00:00,18,6.6375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1895371.437,5136543.588,24,23.8347336,-108.7244729,23.92018269,24.05772426,90.82468706,0.510353531,0.510311087,1127551.546,0,0.765504297,0,4205148.799,0,0,2340650.093,38661107.38,27000000
 10/18  15:00:00,17.375,6.8875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2108615.137,3180337.426,23.73065797,23.68427182,-74.4733192,23.24293986,23.43801286,69.30721853,0.511217866,0.510449065,1305508.104,0,1.531021778,0,3138436.391,0,0,1618753.167,42415844.7,27000000
 10/18  16:00:00,17,5.7,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,3987933.165,3403031.815,23.99999868,24.12149917,11.04306089,23.29999618,23.59010272,126.5703909,0.512065369,0.510938056,1220722.459,0,0.768071967,0,4578557.331,0,0,1238660.488,25727927.88,27000000
 10/18  17:00:00,16.375,4.1625,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,8008213.417,5640670.912,24,24.75043988,440.6134343,24.15892134,24.56412714,219.0277557,0.513391579,0.513721654,1245489.669,0,0.770061216,0,5694907.37,0,0,554668.997,6417673.219,0
 10/18  18:00:00,15.375,4.5375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,883311.0069,1014487.588,23.57342365,23.61557613,-3.31110617,23.25905843,23.24752828,-34.95548775,0.514559081,0.514059931,1374141.731,92277.76749,2.303536947,823135.6478,2695501.828,0,0,31876.34466,11003844.68,6750000
 10/18  19:00:00,15.625,4.475,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,0,0,23.99999999,23.57631469,-264.7117175,21.69816354,21.99368897,87.47686561,0.51449444,0.510569619,1504564.456,0,0.771715451,0,2801585.953,0,0,0,10077248.52,0
 10/18  20:00:00,14.75,4.1,0,0,0,0,0,0,0,0,0,0,22.44496485,22.52718615,2.812351709,21.30833596,21.61190863,91.22295733,0.513723995,0.511792184,0,0,0,0,0,0,0,0,0,0
 10/18  21:00:00,14,1.5375,0,0,0,0,0,0,0,0,0,0,21.25923101,21.66142546,216.3125242,20.82172679,21.17234268,117.0342868,0.512709522,0.511987293,0,0,0,0,0,0,0,0,0,0
 10/18  22:00:00,14,0,0,0,0,0,0,0,0,0,0,0,21.01625116,21.42071202,217.6831846,20.63669651,20.98188946,115.4850158,0.512212863,0.511586324,0,0,0,0,0,0,0,0,0,0
 10/18  23:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.81037703,21.20838185,212.7975979,20.46228037,20.8020943,113.0717921,0.511817681,0.511242072,0,0,0,0,0,0,0,0,0,0
 10/18  24:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.63905365,21.03222243,209.2575057,20.31404021,20.64948545,111.270656,0.511516194,0.510978434,0,0,0,0,0,0,0,0,0,0
 10/19  01:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.49382902,20.88232795,205.8862764,20.18667524,20.51780975,109.5538736,0.511280473,0.510772389,0,0,0,0,0,0,0,0,0,0
 10/19  02:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.36655608,20.75075827,202.7813282,20.07349264,20.40092311,107.9805142,0.511069032,0.510584635,0,0,0,0,0,0,0,0,0,0
 10/19  03:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.25376618,20.63384179,199.8489416,19.97281015,20.29668045,106.5453075,0.51091647,0.510452619,0,0,0,0,0,0,0,0,0,0
 10/19  04:00:00,14,0,0,0,0,0,0,0,0,0,0,0,20.15236042,20.52858056,197.0674596,19.8815601,20.20202152,105.0853151,0.510709685,0.51026325,0,0,0,0,0,0,0,0,0,0
 10/19  05:00:00,14,1.3125,0,0,0,0,0,0,0,0,0,0,20.05097638,20.42277871,193.2419038,19.78152562,20.0990286,102.5621269,0.510514766,0.510070503,0,0,0,0,0,0,0,0,0,0
 10/19  06:00:00,14,2.4125,0,0,0,0,0,0,0,0,0,0,21.07238795,20.98050865,-85.27317982,19.72343411,20.04154338,103.5845979,0.512422512,0.510082521,0,0,0,1109386.88,0,0,0,0,0,0
 10/19  07:00:00,14,2.9125,0,0,0,0,0,0,0,0,55767.1507,103096.632,21.00000013,20.96199447,-59.20181109,19.70243749,20.02510446,106.508004,0.512206703,0.509944264,0,0,0,1034761.009,0,0,0,57654.95438,0,0
 10/19  08:00:00,14,2.475,0,0,0,0,0,0,0,0,301164.0906,552103.5344,21,21.00907393,-36.18095266,19.8385509,20.17020379,114.4767159,0.512252558,0.510222278,0,0,0,963253.9369,0,0,0,311310.0011,0,0
 10/19  09:00:00,14.625,2.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,559283.5258,1016902.243,23.55983718,22.72823807,-540.8171299,20.25085221,20.61272687,138.8417946,0.515871768,0.51015271,1457150.359,0,0.773781372,0,552957.6458,0,0,576985.492,0,0
 10/19  10:00:00,15.625,2.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1003811.662,1712550.833,23.99999731,23.22580325,-518.5506504,20.94593962,21.24945915,121.2057269,0.514483898,0.509267767,1543436.914,0,0.771699638,0,2012762.53,0,0,1042456.336,0,0
 10/19  11:00:00,16,2.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1634501.438,2426263.995,24,23.40678147,-369.8132779,21.51773842,21.80590626,115.2103766,0.513818473,0.509582301,1466770.84,0,0.770701534,0,2660112.687,0,0,1826475.708,0,0
 10/19  12:00:00,16.625,2.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2063001.078,2560139.724,23.66718252,23.38212406,-174.7968433,21.85959718,22.14278493,112.0871114,0.512394501,0.509315337,1323595.473,0,1.534292364,0,2778303.524,0,0,2686228.597,0,0
 10/19  13:00:00,18.25,3.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1939865.047,4827667.313,23.87089665,23.69063186,-121.2840192,22.93279304,23.30201338,191.697829,0.509959795,0.508375359,951083.8639,16384.02862,1.525856035,0,3554749.181,0,0,2742791.168,0,0
 10/19  14:00:00,20.25,4.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1811535.537,5174908.173,23.99496107,23.91375282,-57.5934406,24.17519416,24.31221343,105.6619409,0.506474256,0.506795534,590434.1342,0,0.759685583,0,5092891.325,0,0,2418018.602,0,0
 10/19  15:00:00,19.75,5.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2532114.047,3620398.546,23.99999939,24.01726532,-21.82043992,24.01486604,24.12830804,57.69847752,0.507285025,0.50731234,637381.7302,0,0.760901696,0,5040339.894,0,0,1907575.391,18361672.62,13500000
 10/19  16:00:00,17.75,6.0125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,3733907.692,3155945.247,24,24.16125647,41.55697464,23.61765691,23.84453407,91.72504397,0.510765046,0.510110746,1020147.426,0,0.766121549,0,4674339.581,0,0,1141267.125,29640465.71,27000000
 10/19  17:00:00,16.375,5.5125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4506028.83,3355706.232,23.72162798,24.14759002,173.8616879,23.32939518,23.69272416,152.0735887,0.512797302,0.51212429,1475110.778,0,1.535874477,0,3766561.514,0,0,424308.1027,23142801.81,27000000
 10/19  18:00:00,14.75,3.85,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,515730.6221,598810.2351,23.97685179,23.67597459,-188.8769256,22.40537201,22.60771406,46.86673134,0.516369347,0.513651313,1760948.893,0,0.774527715,0,2658181.758,0,0,27359.21553,3342562.552,0
 10/19  19:00:00,14,1.1625,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,0,0,24,23.55908874,-286.0806524,21.51492146,21.87940276,118.5736895,0.517368676,0.513075416,1929462.014,0,0.776026658,0,2359102.405,0,0,0,0,0
 10/19  20:00:00,14,1.3125,0,0,0,0,0,0,0,0,0,0,22.35129396,22.4600841,15.84190886,21.18406157,21.52644012,110.5577946,0.514857356,0.51285803,0,0,0,0,0,0,0,0,0,0
 10/19  21:00:00,13.375,3.0375,0,0,0,0,0,0,0,0,0,0,21.15022693,21.56508982,220.0554714,20.71075629,21.07816062,117.501685,0.513613109,0.512879282,0,0,0,0,0,0,0,0,0,0
 10/19  22:00:00,12.375,2.2875,0,0,0,0,0,0,0,0,0,0,20.70036438,21.15743934,250.2425477,20.29272328,20.69254678,133.0326179,0.51452247,0.513839017,0,0,0,0,0,0,0,0,0,0
 10/19  23:00:00,12,0.5625,0,0,0,0,0,0,0,0,0,0,20.38218967,20.8528836,263.7295349,20.00760473,20.41727905,140.8708588,0.514644564,0.514015976,0,0,0,0,0,0,0,0,0,0
 10/19  24:00:00,12,0,0,0,0,0,0,0,0,0,0,0,20.17884671,20.64324843,259.6121812,19.82584623,20.22902584,138.6835515,0.514308953,0.513716877,0,0,0,0,0,0,0,0,0,0
 10/20  01:00:00,10.75,0,0,0,0,0,0,0,0,0,0,0,19.85929258,20.34906298,272.6243923,19.50542179,19.93185851,144.5911496,0.51595431,0.515357447,0,0,0,0,0,0,0,0,0,0
